idx,alpha,mu,omega,rho,loglike
95,0.05,0.02,0.0,0.44,-inf
96,0.05,0.02,0.0,0.45,-inf
97,0.05,0.02,0.0,0.46,-inf
98,0.05,0.02,0.0,0.47,-inf
99,0.05,0.02,0.0,0.48,-inf
100,0.05,0.02,0.0,0.49,-inf
101,0.05,0.02,0.0,0.5,-inf
102,0.05,0.03,0.0,0.0,-inf
103,0.05,0.03,0.0,0.01,-inf
104,0.05,0.03,0.0,0.02,-inf
105,0.05,0.03,0.0,0.03,-inf
106,0.05,0.03,0.0,0.04,-inf
107,0.05,0.03,0.0,0.05,-inf
108,0.05,0.03,0.0,0.06,-inf
109,0.05,0.03,0.0,0.07,-inf
110,0.05,0.03,0.0,0.08,-inf
111,0.05,0.03,0.0,0.09,-inf
112,0.05,0.03,0.0,0.1,-inf
113,0.05,0.03,0.0,0.11,-inf
114,0.05,0.03,0.0,0.12,-inf
115,0.05,0.03,0.0,0.13,-inf
116,0.05,0.03,0.0,0.14,-inf
117,0.05,0.03,0.0,0.15,-inf
118,0.05,0.03,0.0,0.16,-inf
119,0.05,0.03,0.0,0.17,-inf
120,0.05,0.03,0.0,0.18,-inf
121,0.05,0.03,0.0,0.19,-inf
122,0.05,0.03,0.0,0.2,-inf
123,0.05,0.03,0.0,0.21,-inf
124,0.05,0.03,0.0,0.22,-inf
125,0.05,0.03,0.0,0.23,-inf
126,0.05,0.03,0.0,0.24,-inf
127,0.05,0.03,0.0,0.25,-inf
128,0.05,0.03,0.0,0.26,-inf
129,0.05,0.03,0.0,0.27,-inf
130,0.05,0.03,0.0,0.28,-inf
131,0.05,0.03,0.0,0.29,-inf
132,0.05,0.03,0.0,0.3,-inf
133,0.05,0.03,0.0,0.31,-inf
134,0.05,0.03,0.0,0.32,-inf
135,0.05,0.03,0.0,0.33,-inf
136,0.05,0.03,0.0,0.34,-inf
137,0.05,0.03,0.0,0.35,-inf
138,0.05,0.03,0.0,0.36,-inf
139,0.05,0.03,0.0,0.37,-inf
140,0.05,0.03,0.0,0.38,-inf
141,0.05,0.03,0.0,0.39,-inf
142,0.05,0.03,0.0,0.4,-inf
143,0.05,0.03,0.0,0.41,-inf
144,0.05,0.03,0.0,0.42,-inf
145,0.05,0.03,0.0,0.43,-inf
146,0.05,0.03,0.0,0.44,-inf
147,0.05,0.03,0.0,0.45,-inf
148,0.05,0.03,0.0,0.46,-inf
149,0.05,0.03,0.0,0.47,-inf
150,0.05,0.03,0.0,0.48,-inf
151,0.05,0.03,0.0,0.49,-inf
152,0.05,0.03,0.0,0.5,-inf
153,0.05,0.04,0.0,0.0,-inf
154,0.05,0.04,0.0,0.01,-inf
155,0.05,0.04,0.0,0.02,-inf
156,0.05,0.04,0.0,0.03,-inf
157,0.05,0.04,0.0,0.04,-inf
158,0.05,0.04,0.0,0.05,-inf
159,0.05,0.04,0.0,0.06,-inf
160,0.05,0.04,0.0,0.07,-inf
161,0.05,0.04,0.0,0.08,-inf
162,0.05,0.04,0.0,0.09,-inf
163,0.05,0.04,0.0,0.1,-inf
164,0.05,0.04,0.0,0.11,-inf
165,0.05,0.04,0.0,0.12,-inf
166,0.05,0.04,0.0,0.13,-inf
167,0.05,0.04,0.0,0.14,-inf
168,0.05,0.04,0.0,0.15,-inf
169,0.05,0.04,0.0,0.16,-inf
170,0.05,0.04,0.0,0.17,-inf
171,0.05,0.04,0.0,0.18,-inf
172,0.05,0.04,0.0,0.19,-inf
173,0.05,0.04,0.0,0.2,-inf
174,0.05,0.04,0.0,0.21,-inf
175,0.05,0.04,0.0,0.22,-inf
176,0.05,0.04,0.0,0.23,-inf
177,0.05,0.04,0.0,0.24,-inf
178,0.05,0.04,0.0,0.25,-inf
179,0.05,0.04,0.0,0.26,-inf
180,0.05,0.04,0.0,0.27,-inf
181,0.05,0.04,0.0,0.28,-inf
182,0.05,0.04,0.0,0.29,-inf
183,0.05,0.04,0.0,0.3,-inf
184,0.05,0.04,0.0,0.31,-inf
185,0.05,0.04,0.0,0.32,-inf
186,0.05,0.04,0.0,0.33,-inf
187,0.05,0.04,0.0,0.34,-inf
188,0.05,0.04,0.0,0.35,-inf
189,0.05,0.04,0.0,0.36,-inf
190,0.05,0.04,0.0,0.37,-inf
191,0.05,0.04,0.0,0.38,-inf
192,0.05,0.04,0.0,0.39,-inf
193,0.05,0.04,0.0,0.4,-inf
194,0.05,0.04,0.0,0.41,-inf
195,0.05,0.04,0.0,0.42,-inf
196,0.05,0.04,0.0,0.43,-inf
197,0.05,0.04,0.0,0.44,-inf
198,0.05,0.04,0.0,0.45,-inf
199,0.05,0.04,0.0,0.46,-inf
200,0.05,0.04,0.0,0.47,-inf
201,0.05,0.04,0.0,0.48,-inf
202,0.05,0.04,0.0,0.49,-inf
203,0.05,0.04,0.0,0.5,-inf
204,0.05,0.05,0.0,0.0,-inf
205,0.05,0.05,0.0,0.01,-inf
206,0.05,0.05,0.0,0.02,-inf
207,0.05,0.05,0.0,0.03,-inf
208,0.05,0.05,0.0,0.04,-inf
209,0.05,0.05,0.0,0.05,-inf
210,0.05,0.05,0.0,0.06,-inf
211,0.05,0.05,0.0,0.07,-inf
212,0.05,0.05,0.0,0.08,-inf
213,0.05,0.05,0.0,0.09,-inf
214,0.05,0.05,0.0,0.1,-inf
215,0.05,0.05,0.0,0.11,-inf
216,0.05,0.05,0.0,0.12,-inf
217,0.05,0.05,0.0,0.13,-inf
218,0.05,0.05,0.0,0.14,-inf
219,0.05,0.05,0.0,0.15,-inf
220,0.05,0.05,0.0,0.16,-inf
221,0.05,0.05,0.0,0.17,-inf
222,0.05,0.05,0.0,0.18,-inf
223,0.05,0.05,0.0,0.19,-inf
224,0.05,0.05,0.0,0.2,-inf
225,0.05,0.05,0.0,0.21,-inf
226,0.05,0.05,0.0,0.22,-inf
227,0.05,0.05,0.0,0.23,-inf
228,0.05,0.05,0.0,0.24,-inf
229,0.05,0.05,0.0,0.25,-inf
230,0.05,0.05,0.0,0.26,-inf
231,0.05,0.05,0.0,0.27,-inf
232,0.05,0.05,0.0,0.28,-inf
233,0.05,0.05,0.0,0.29,-inf
234,0.05,0.05,0.0,0.3,-inf
235,0.05,0.05,0.0,0.31,-inf
236,0.05,0.05,0.0,0.32,-inf
237,0.05,0.05,0.0,0.33,-inf
238,0.05,0.05,0.0,0.34,-inf
239,0.05,0.05,0.0,0.35,-inf
240,0.05,0.05,0.0,0.36,-inf
241,0.05,0.05,0.0,0.37,-inf
242,0.05,0.05,0.0,0.38,-inf
243,0.05,0.05,0.0,0.39,-inf
244,0.05,0.05,0.0,0.4,-inf
245,0.05,0.05,0.0,0.41,-inf
246,0.05,0.05,0.0,0.42,-inf
247,0.05,0.05,0.0,0.43,-inf
248,0.05,0.05,0.0,0.44,-inf
249,0.05,0.05,0.0,0.45,-inf
250,0.05,0.05,0.0,0.46,-inf
251,0.05,0.05,0.0,0.47,-inf
252,0.05,0.05,0.0,0.48,-inf
253,0.05,0.05,0.0,0.49,-inf
254,0.05,0.05,0.0,0.5,-inf
255,0.05,0.06,0.0,0.0,-inf
256,0.05,0.06,0.0,0.01,-inf
257,0.05,0.06,0.0,0.02,-inf
258,0.05,0.06,0.0,0.03,-inf
259,0.05,0.06,0.0,0.04,-inf
260,0.05,0.06,0.0,0.05,-inf
261,0.05,0.06,0.0,0.06,-inf
262,0.05,0.06,0.0,0.07,-inf
263,0.05,0.06,0.0,0.08,-inf
264,0.05,0.06,0.0,0.09,-inf
265,0.05,0.06,0.0,0.1,-inf
266,0.05,0.06,0.0,0.11,-inf
267,0.05,0.06,0.0,0.12,-inf
268,0.05,0.06,0.0,0.13,-inf
269,0.05,0.06,0.0,0.14,-inf
270,0.05,0.06,0.0,0.15,-inf
271,0.05,0.06,0.0,0.16,-inf
272,0.05,0.06,0.0,0.17,-inf
273,0.05,0.06,0.0,0.18,-inf
274,0.05,0.06,0.0,0.19,-inf
275,0.05,0.06,0.0,0.2,-inf
276,0.05,0.06,0.0,0.21,-inf
277,0.05,0.06,0.0,0.22,-inf
278,0.05,0.06,0.0,0.23,-inf
279,0.05,0.06,0.0,0.24,-inf
280,0.05,0.06,0.0,0.25,-inf
281,0.05,0.06,0.0,0.26,-inf
282,0.05,0.06,0.0,0.27,-inf
283,0.05,0.06,0.0,0.28,-inf
284,0.05,0.06,0.0,0.29,-inf
285,0.05,0.06,0.0,0.3,-inf
286,0.05,0.06,0.0,0.31,-inf
287,0.05,0.06,0.0,0.32,-inf
288,0.05,0.06,0.0,0.33,-inf
289,0.05,0.06,0.0,0.34,-inf
290,0.05,0.06,0.0,0.35,-inf
291,0.05,0.06,0.0,0.36,-inf
292,0.05,0.06,0.0,0.37,-inf
293,0.05,0.06,0.0,0.38,-inf
294,0.05,0.06,0.0,0.39,-inf
295,0.05,0.06,0.0,0.4,-inf
296,0.05,0.06,0.0,0.41,-inf
297,0.05,0.06,0.0,0.42,-inf
298,0.05,0.06,0.0,0.43,-inf
299,0.05,0.06,0.0,0.44,-inf
300,0.05,0.06,0.0,0.45,-inf
301,0.05,0.06,0.0,0.46,-inf
302,0.05,0.06,0.0,0.47,-inf
303,0.05,0.06,0.0,0.48,-inf
304,0.05,0.06,0.0,0.49,-inf
305,0.05,0.06,0.0,0.5,-inf
306,0.05,0.07,0.0,0.0,-inf
307,0.05,0.07,0.0,0.01,-inf
308,0.05,0.07,0.0,0.02,-inf
309,0.05,0.07,0.0,0.03,-inf
310,0.05,0.07,0.0,0.04,-inf
311,0.05,0.07,0.0,0.05,-inf
312,0.05,0.07,0.0,0.06,-inf
313,0.05,0.07,0.0,0.07,-inf
314,0.05,0.07,0.0,0.08,-inf
315,0.05,0.07,0.0,0.09,-inf
316,0.05,0.07,0.0,0.1,-inf
317,0.05,0.07,0.0,0.11,-inf
318,0.05,0.07,0.0,0.12,-inf
319,0.05,0.07,0.0,0.13,-inf
320,0.05,0.07,0.0,0.14,-inf
321,0.05,0.07,0.0,0.15,-inf
322,0.05,0.07,0.0,0.16,-inf
323,0.05,0.07,0.0,0.17,-inf
324,0.05,0.07,0.0,0.18,-inf
325,0.05,0.07,0.0,0.19,-inf
326,0.05,0.07,0.0,0.2,-inf
327,0.05,0.07,0.0,0.21,-inf
328,0.05,0.07,0.0,0.22,-inf
329,0.05,0.07,0.0,0.23,-inf
330,0.05,0.07,0.0,0.24,-inf
331,0.05,0.07,0.0,0.25,-inf
332,0.05,0.07,0.0,0.26,-inf
333,0.05,0.07,0.0,0.27,-inf
334,0.05,0.07,0.0,0.28,-inf
335,0.05,0.07,0.0,0.29,-inf
336,0.05,0.07,0.0,0.3,-inf
337,0.05,0.07,0.0,0.31,-inf
338,0.05,0.07,0.0,0.32,-inf
339,0.05,0.07,0.0,0.33,-inf
340,0.05,0.07,0.0,0.34,-inf
341,0.05,0.07,0.0,0.35,-inf
342,0.05,0.07,0.0,0.36,-inf
343,0.05,0.07,0.0,0.37,-inf
344,0.05,0.07,0.0,0.38,-inf
345,0.05,0.07,0.0,0.39,-inf
346,0.05,0.07,0.0,0.4,-inf
347,0.05,0.07,0.0,0.41,-inf
348,0.05,0.07,0.0,0.42,-inf
349,0.05,0.07,0.0,0.43,-inf
350,0.05,0.07,0.0,0.44,-inf
351,0.05,0.07,0.0,0.45,-inf
352,0.05,0.07,0.0,0.46,-inf
353,0.05,0.07,0.0,0.47,-inf
354,0.05,0.07,0.0,0.48,-inf
355,0.05,0.07,0.0,0.49,-inf
356,0.05,0.07,0.0,0.5,-inf
357,0.05,0.08,0.0,0.0,-inf
358,0.05,0.08,0.0,0.01,-inf
359,0.05,0.08,0.0,0.02,-inf
360,0.05,0.08,0.0,0.03,-inf
361,0.05,0.08,0.0,0.04,-inf
362,0.05,0.08,0.0,0.05,-inf
363,0.05,0.08,0.0,0.06,-inf
364,0.05,0.08,0.0,0.07,-inf
365,0.05,0.08,0.0,0.08,-inf
366,0.05,0.08,0.0,0.09,-inf
367,0.05,0.08,0.0,0.1,-inf
368,0.05,0.08,0.0,0.11,-inf
369,0.05,0.08,0.0,0.12,-inf
370,0.05,0.08,0.0,0.13,-inf
371,0.05,0.08,0.0,0.14,-inf
372,0.05,0.08,0.0,0.15,-inf
373,0.05,0.08,0.0,0.16,-inf
374,0.05,0.08,0.0,0.17,-inf
375,0.05,0.08,0.0,0.18,-inf
376,0.05,0.08,0.0,0.19,-inf
377,0.05,0.08,0.0,0.2,-inf
378,0.05,0.08,0.0,0.21,-inf
379,0.05,0.08,0.0,0.22,-inf
380,0.05,0.08,0.0,0.23,-inf
381,0.05,0.08,0.0,0.24,-inf
382,0.05,0.08,0.0,0.25,-inf
383,0.05,0.08,0.0,0.26,-inf
384,0.05,0.08,0.0,0.27,-inf
385,0.05,0.08,0.0,0.28,-inf
386,0.05,0.08,0.0,0.29,-inf
387,0.05,0.08,0.0,0.3,-inf
388,0.05,0.08,0.0,0.31,-inf
389,0.05,0.08,0.0,0.32,-inf
390,0.05,0.08,0.0,0.33,-inf
391,0.05,0.08,0.0,0.34,-inf
392,0.05,0.08,0.0,0.35,-inf
393,0.05,0.08,0.0,0.36,-inf
394,0.05,0.08,0.0,0.37,-inf
395,0.05,0.08,0.0,0.38,-inf
396,0.05,0.08,0.0,0.39,-inf
397,0.05,0.08,0.0,0.4,-inf
398,0.05,0.08,0.0,0.41,-inf
399,0.05,0.08,0.0,0.42,-inf
400,0.05,0.08,0.0,0.43,-inf
401,0.05,0.08,0.0,0.44,-inf
402,0.05,0.08,0.0,0.45,-inf
403,0.05,0.08,0.0,0.46,-inf
404,0.05,0.08,0.0,0.47,-inf
405,0.05,0.08,0.0,0.48,-inf
406,0.05,0.08,0.0,0.49,-inf
407,0.05,0.08,0.0,0.5,-inf
408,0.05,0.09,0.0,0.0,-inf
409,0.05,0.09,0.0,0.01,-inf
410,0.05,0.09,0.0,0.02,-inf
411,0.05,0.09,0.0,0.03,-inf
412,0.05,0.09,0.0,0.04,-inf
413,0.05,0.09,0.0,0.05,-inf
414,0.05,0.09,0.0,0.06,-inf
415,0.05,0.09,0.0,0.07,-inf
416,0.05,0.09,0.0,0.08,-inf
417,0.05,0.09,0.0,0.09,-inf
418,0.05,0.09,0.0,0.1,-inf
419,0.05,0.09,0.0,0.11,-inf
420,0.05,0.09,0.0,0.12,-inf
421,0.05,0.09,0.0,0.13,-inf
422,0.05,0.09,0.0,0.14,-inf
423,0.05,0.09,0.0,0.15,-inf
424,0.05,0.09,0.0,0.16,-inf
425,0.05,0.09,0.0,0.17,-inf
426,0.05,0.09,0.0,0.18,-inf
427,0.05,0.09,0.0,0.19,-inf
428,0.05,0.09,0.0,0.2,-inf
429,0.05,0.09,0.0,0.21,-inf
430,0.05,0.09,0.0,0.22,-inf
431,0.05,0.09,0.0,0.23,-inf
432,0.05,0.09,0.0,0.24,-inf
433,0.05,0.09,0.0,0.25,-inf
434,0.05,0.09,0.0,0.26,-inf
435,0.05,0.09,0.0,0.27,-inf
436,0.05,0.09,0.0,0.28,-inf
437,0.05,0.09,0.0,0.29,-inf
438,0.05,0.09,0.0,0.3,-inf
439,0.05,0.09,0.0,0.31,-inf
440,0.05,0.09,0.0,0.32,-inf
441,0.05,0.09,0.0,0.33,-inf
442,0.05,0.09,0.0,0.34,-inf
443,0.05,0.09,0.0,0.35,-inf
444,0.05,0.09,0.0,0.36,-inf
445,0.05,0.09,0.0,0.37,-inf
446,0.05,0.09,0.0,0.38,-inf
447,0.05,0.09,0.0,0.39,-inf
448,0.05,0.09,0.0,0.4,-inf
449,0.05,0.09,0.0,0.41,-inf
450,0.05,0.09,0.0,0.42,-inf
451,0.05,0.09,0.0,0.43,-inf
452,0.05,0.09,0.0,0.44,-inf
453,0.05,0.09,0.0,0.45,-inf
454,0.05,0.09,0.0,0.46,-inf
455,0.05,0.09,0.0,0.47,-inf
456,0.05,0.09,0.0,0.48,-inf
457,0.05,0.09,0.0,0.49,-inf
458,0.05,0.09,0.0,0.5,-inf
459,0.05,0.1,0.0,0.0,-inf
460,0.05,0.1,0.0,0.01,-inf
461,0.05,0.1,0.0,0.02,-inf
462,0.05,0.1,0.0,0.03,-inf
463,0.05,0.1,0.0,0.04,-inf
464,0.05,0.1,0.0,0.05,-inf
465,0.05,0.1,0.0,0.06,-inf
466,0.05,0.1,0.0,0.07,-inf
467,0.05,0.1,0.0,0.08,-inf
468,0.05,0.1,0.0,0.09,-inf
469,0.05,0.1,0.0,0.1,-inf
470,0.05,0.1,0.0,0.11,-inf
471,0.05,0.1,0.0,0.12,-inf
472,0.05,0.1,0.0,0.13,-inf
473,0.05,0.1,0.0,0.14,-inf
474,0.05,0.1,0.0,0.15,-inf
475,0.05,0.1,0.0,0.16,-inf
476,0.05,0.1,0.0,0.17,-inf
477,0.05,0.1,0.0,0.18,-inf
478,0.05,0.1,0.0,0.19,-inf
479,0.05,0.1,0.0,0.2,-inf
480,0.05,0.1,0.0,0.21,-inf
481,0.05,0.1,0.0,0.22,-inf
482,0.05,0.1,0.0,0.23,-inf
483,0.05,0.1,0.0,0.24,-inf
484,0.05,0.1,0.0,0.25,-inf
485,0.05,0.1,0.0,0.26,-inf
486,0.05,0.1,0.0,0.27,-inf
487,0.05,0.1,0.0,0.28,-inf
488,0.05,0.1,0.0,0.29,-inf
489,0.05,0.1,0.0,0.3,-inf
490,0.05,0.1,0.0,0.31,-inf
491,0.05,0.1,0.0,0.32,-inf
492,0.05,0.1,0.0,0.33,-inf
493,0.05,0.1,0.0,0.34,-inf
494,0.05,0.1,0.0,0.35,-inf
495,0.05,0.1,0.0,0.36,-inf
496,0.05,0.1,0.0,0.37,-inf
497,0.05,0.1,0.0,0.38,-inf
498,0.05,0.1,0.0,0.39,-inf
499,0.05,0.1,0.0,0.4,-inf
500,0.05,0.1,0.0,0.41,-inf
501,0.05,0.1,0.0,0.42,-inf
502,0.05,0.1,0.0,0.43,-inf
503,0.05,0.1,0.0,0.44,-inf
504,0.05,0.1,0.0,0.45,-inf
505,0.05,0.1,0.0,0.46,-inf
506,0.05,0.1,0.0,0.47,-inf
507,0.05,0.1,0.0,0.48,-inf
508,0.05,0.1,0.0,0.49,-inf
509,0.05,0.1,0.0,0.5,-inf
510,0.05,0.11,0.0,0.0,-inf
511,0.05,0.11,0.0,0.01,-inf
512,0.05,0.11,0.0,0.02,-inf
513,0.05,0.11,0.0,0.03,-inf
514,0.05,0.11,0.0,0.04,-inf
515,0.05,0.11,0.0,0.05,-inf
516,0.05,0.11,0.0,0.06,-inf
517,0.05,0.11,0.0,0.07,-inf
518,0.05,0.11,0.0,0.08,-inf
519,0.05,0.11,0.0,0.09,-inf
520,0.05,0.11,0.0,0.1,-inf
521,0.05,0.11,0.0,0.11,-inf
522,0.05,0.11,0.0,0.12,-inf
523,0.05,0.11,0.0,0.13,-inf
524,0.05,0.11,0.0,0.14,-inf
525,0.05,0.11,0.0,0.15,-inf
526,0.05,0.11,0.0,0.16,-inf
527,0.05,0.11,0.0,0.17,-inf
528,0.05,0.11,0.0,0.18,-inf
529,0.05,0.11,0.0,0.19,-inf
530,0.05,0.11,0.0,0.2,-inf
531,0.05,0.11,0.0,0.21,-inf
532,0.05,0.11,0.0,0.22,-inf
533,0.05,0.11,0.0,0.23,-inf
534,0.05,0.11,0.0,0.24,-inf
535,0.05,0.11,0.0,0.25,-inf
536,0.05,0.11,0.0,0.26,-inf
537,0.05,0.11,0.0,0.27,-inf
538,0.05,0.11,0.0,0.28,-inf
539,0.05,0.11,0.0,0.29,-inf
540,0.05,0.11,0.0,0.3,-inf
541,0.05,0.11,0.0,0.31,-inf
542,0.05,0.11,0.0,0.32,-inf
543,0.05,0.11,0.0,0.33,-inf
544,0.05,0.11,0.0,0.34,-inf
545,0.05,0.11,0.0,0.35,-inf
546,0.05,0.11,0.0,0.36,-inf
547,0.05,0.11,0.0,0.37,-inf
548,0.05,0.11,0.0,0.38,-inf
549,0.05,0.11,0.0,0.39,-inf
550,0.05,0.11,0.0,0.4,-inf
551,0.05,0.11,0.0,0.41,-inf
552,0.05,0.11,0.0,0.42,-inf
553,0.05,0.11,0.0,0.43,-inf
554,0.05,0.11,0.0,0.44,-inf
555,0.05,0.11,0.0,0.45,-inf
556,0.05,0.11,0.0,0.46,-inf
557,0.05,0.11,0.0,0.47,-inf
558,0.05,0.11,0.0,0.48,-inf
559,0.05,0.11,0.0,0.49,-inf
560,0.05,0.11,0.0,0.5,-inf
561,0.05,0.12,0.0,0.0,-inf
562,0.05,0.12,0.0,0.01,-inf
563,0.05,0.12,0.0,0.02,-inf
564,0.05,0.12,0.0,0.03,-inf
565,0.05,0.12,0.0,0.04,-inf
566,0.05,0.12,0.0,0.05,-inf
567,0.05,0.12,0.0,0.06,-inf
568,0.05,0.12,0.0,0.07,-inf
569,0.05,0.12,0.0,0.08,-inf
570,0.05,0.12,0.0,0.09,-inf
571,0.05,0.12,0.0,0.1,-inf
572,0.05,0.12,0.0,0.11,-inf
573,0.05,0.12,0.0,0.12,-inf
574,0.05,0.12,0.0,0.13,-inf
575,0.05,0.12,0.0,0.14,-inf
576,0.05,0.12,0.0,0.15,-inf
577,0.05,0.12,0.0,0.16,-inf
578,0.05,0.12,0.0,0.17,-inf
579,0.05,0.12,0.0,0.18,-inf
580,0.05,0.12,0.0,0.19,-inf
581,0.05,0.12,0.0,0.2,-inf
582,0.05,0.12,0.0,0.21,-inf
583,0.05,0.12,0.0,0.22,-inf
584,0.05,0.12,0.0,0.23,-inf
585,0.05,0.12,0.0,0.24,-inf
586,0.05,0.12,0.0,0.25,-inf
587,0.05,0.12,0.0,0.26,-inf
588,0.05,0.12,0.0,0.27,-inf
589,0.05,0.12,0.0,0.28,-inf
590,0.05,0.12,0.0,0.29,-inf
591,0.05,0.12,0.0,0.3,-inf
592,0.05,0.12,0.0,0.31,-inf
593,0.05,0.12,0.0,0.32,-inf
594,0.05,0.12,0.0,0.33,-inf
595,0.05,0.12,0.0,0.34,-inf
596,0.05,0.12,0.0,0.35,-inf
597,0.05,0.12,0.0,0.36,-inf
598,0.05,0.12,0.0,0.37,-inf
599,0.05,0.12,0.0,0.38,-inf
600,0.05,0.12,0.0,0.39,-inf
601,0.05,0.12,0.0,0.4,-inf
602,0.05,0.12,0.0,0.41,-inf
603,0.05,0.12,0.0,0.42,-inf
604,0.05,0.12,0.0,0.43,-inf
605,0.05,0.12,0.0,0.44,-inf
606,0.05,0.12,0.0,0.45,-inf
607,0.05,0.12,0.0,0.46,-inf
608,0.05,0.12,0.0,0.47,-inf
609,0.05,0.12,0.0,0.48,-inf
610,0.05,0.12,0.0,0.49,-inf
611,0.05,0.12,0.0,0.5,-inf
612,0.05,0.13,0.0,0.0,-inf
613,0.05,0.13,0.0,0.01,-inf
614,0.05,0.13,0.0,0.02,-inf
615,0.05,0.13,0.0,0.03,-inf
616,0.05,0.13,0.0,0.04,-inf
617,0.05,0.13,0.0,0.05,-inf
618,0.05,0.13,0.0,0.06,-inf
619,0.05,0.13,0.0,0.07,-inf
620,0.05,0.13,0.0,0.08,-inf
621,0.05,0.13,0.0,0.09,-inf
622,0.05,0.13,0.0,0.1,-inf
623,0.05,0.13,0.0,0.11,-inf
624,0.05,0.13,0.0,0.12,-inf
625,0.05,0.13,0.0,0.13,-inf
626,0.05,0.13,0.0,0.14,-inf
627,0.05,0.13,0.0,0.15,-inf
628,0.05,0.13,0.0,0.16,-inf
629,0.05,0.13,0.0,0.17,-inf
630,0.05,0.13,0.0,0.18,-inf
631,0.05,0.13,0.0,0.19,-inf
632,0.05,0.13,0.0,0.2,-inf
633,0.05,0.13,0.0,0.21,-inf
